id	address	lat	lon
87399418	улица Билибина, 42 к7	62.03036278208818	129.6462329072273
87399429	улица Билибина, 46 к3	62.030709900000005	129.64224389999998
87399430	Ильменская улица, 61/1Б	62.030254670325256	129.66430022583108
87399431	улица Билибина, 46 к4	62.030384735401455	129.6441241402584
87399440	Ильменская улица, 57	62.03077965	129.66569090000002
87406748	Привокзальная площадь аэропорта, 1	62.0877562943436	129.74884336226737
88567783	улица Петровского, 17/2	62.024790925534155	129.7084105327463
88567801	улица Петровского, 19/1	62.025195801318596	129.70720306905213
88567827	Октябрьская улица, 27/3	62.027751038647324	129.70890443940542
88567840	улица Петровского, 17/3	62.0244452	129.70782305
88567894	проспект Ленина, 46	62.022655932844074	129.71974955602283
